file_name,pair,timeframe,year,source_path,target_path,status
gbpusd_m15_2020_20200123_203000_0016.png,GBPUSD,M15,2020,ai\datasets\raw\charts\GBPUSD\M15\2020\gbpusd_m15_2020_20200123_203000_0016.png,ai\datasets\annotation\samples\images\gbpusd_m15_2020_20200123_203000_0016.png,selected_for_annotation
gbpusd_m15_2020_20200127_223000_0018.png,GBPUSD,M15,2020,ai\datasets\raw\charts\GBPUSD\M15\2020\gbpusd_m15_2020_20200127_223000_0018.png,ai\datasets\annotation\samples\images\gbpusd_m15_2020_20200127_223000_0018.png,selected_for_annotation
gbpusd_m15_2020_20200217_123000_0032.png,GBPUSD,M15,2020,ai\datasets\raw\charts\GBPUSD\M15\2020\gbpusd_m15_2020_20200217_123000_0032.png,ai\datasets\annotation\samples\images\gbpusd_m15_2020_20200217_123000_0032.png,selected_for_annotation
gbpusd_m15_2020_20200121_183000_0014.png,GBPUSD,M15,2020,ai\datasets\raw\charts\GBPUSD\M15\2020\gbpusd_m15_2020_20200121_183000_0014.png,ai\datasets\annotation\samples\images\gbpusd_m15_2020_20200121_183000_0014.png,selected_for_annotation
gbpusd_m15_2020_20200220_153000_0035.png,GBPUSD,M15,2020,ai\datasets\raw\charts\GBPUSD\M15\2020\gbpusd_m15_2020_20200220_153000_0035.png,ai\datasets\annotation\samples\images\gbpusd_m15_2020_20200220_153000_0035.png,selected_for_annotation
gbpusd_m15_2020_20200114_133000_0009.png,GBPUSD,M15,2020,ai\datasets\raw\charts\GBPUSD\M15\2020\gbpusd_m15_2020_20200114_133000_0009.png,ai\datasets\annotation\samples\images\gbpusd_m15_2020_20200114_133000_0009.png,selected_for_annotation
gbpusd_m15_2020_20200214_113000_0031.png,GBPUSD,M15,2020,ai\datasets\raw\charts\GBPUSD\M15\2020\gbpusd_m15_2020_20200214_113000_0031.png,ai\datasets\annotation\samples\images\gbpusd_m15_2020_20200214_113000_0031.png,selected_for_annotation
gbpusd_m15_2020_20200227_203000_0040.png,GBPUSD,M15,2020,ai\datasets\raw\charts\GBPUSD\M15\2020\gbpusd_m15_2020_20200227_203000_0040.png,ai\datasets\annotation\samples\images\gbpusd_m15_2020_20200227_203000_0040.png,selected_for_annotation
gbpusd_m15_2020_20200219_143000_0034.png,GBPUSD,M15,2020,ai\datasets\raw\charts\GBPUSD\M15\2020\gbpusd_m15_2020_20200219_143000_0034.png,ai\datasets\annotation\samples\images\gbpusd_m15_2020_20200219_143000_0034.png,selected_for_annotation
gbpusd_m15_2020_20200207_063000_0026.png,GBPUSD,M15,2020,ai\datasets\raw\charts\GBPUSD\M15\2020\gbpusd_m15_2020_20200207_063000_0026.png,ai\datasets\annotation\samples\images\gbpusd_m15_2020_20200207_063000_0026.png,selected_for_annotation
gbpusd_m15_2021_20210210_020000_0027.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210210_020000_0027.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210210_020000_0027.png,selected_for_annotation
gbpusd_m15_2021_20210120_120000_0013.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210120_120000_0013.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210120_120000_0013.png,selected_for_annotation
gbpusd_m15_2021_20210112_060000_0007.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210112_060000_0007.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210112_060000_0007.png,selected_for_annotation
gbpusd_m15_2021_20210311_230000_0048.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210311_230000_0048.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210311_230000_0048.png,selected_for_annotation
gbpusd_m15_2021_20210304_180000_0043.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210304_180000_0043.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210304_180000_0043.png,selected_for_annotation
gbpusd_m15_2021_20210211_030000_0028.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210211_030000_0028.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210211_030000_0028.png,selected_for_annotation
gbpusd_m15_2021_20210203_220000_0023.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210203_220000_0023.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210203_220000_0023.png,selected_for_annotation
gbpusd_m15_2021_20210308_200000_0045.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210308_200000_0045.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210308_200000_0045.png,selected_for_annotation
gbpusd_m15_2021_20210316_010000_0050.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210316_010000_0050.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210316_010000_0050.png,selected_for_annotation
gbpusd_m15_2021_20210215_050000_0030.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210215_050000_0030.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210215_050000_0030.png,selected_for_annotation
gbpusd_m15_2021_20210107_030000_0004.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210107_030000_0004.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210107_030000_0004.png,selected_for_annotation
gbpusd_m15_2021_20210310_220000_0047.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210310_220000_0047.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210310_220000_0047.png,selected_for_annotation
gbpusd_m15_2021_20210301_150000_0040.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210301_150000_0040.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210301_150000_0040.png,selected_for_annotation
gbpusd_m15_2021_20210209_010000_0026.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210209_010000_0026.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210209_010000_0026.png,selected_for_annotation
gbpusd_m15_2021_20210202_210000_0022.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210202_210000_0022.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210202_210000_0022.png,selected_for_annotation
gbpusd_m15_2021_20210226_140000_0039.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210226_140000_0039.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210226_140000_0039.png,selected_for_annotation
gbpusd_m15_2021_20210125_150000_0016.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210125_150000_0016.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210125_150000_0016.png,selected_for_annotation
gbpusd_m15_2021_20210315_000000_0049.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210315_000000_0049.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210315_000000_0049.png,selected_for_annotation
gbpusd_m15_2021_20210218_080000_0033.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210218_080000_0033.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210218_080000_0033.png,selected_for_annotation
gbpusd_m15_2021_20210127_170000_0018.png,GBPUSD,M15,2021,ai\datasets\raw\charts\GBPUSD\M15\2021\gbpusd_m15_2021_20210127_170000_0018.png,ai\datasets\annotation\samples\images\gbpusd_m15_2021_20210127_170000_0018.png,selected_for_annotation
gbpusd_m15_2022_20220211_040000_0029.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220211_040000_0029.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220211_040000_0029.png,selected_for_annotation
gbpusd_m15_2022_20220113_080000_0009.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220113_080000_0009.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220113_080000_0009.png,selected_for_annotation
gbpusd_m15_2022_20220210_030000_0028.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220210_030000_0028.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220210_030000_0028.png,selected_for_annotation
gbpusd_m15_2022_20220118_110000_0012.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220118_110000_0012.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220118_110000_0012.png,selected_for_annotation
gbpusd_m15_2022_20220126_170000_0018.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220126_170000_0018.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220126_170000_0018.png,selected_for_annotation
gbpusd_m15_2022_20220214_050000_0030.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220214_050000_0030.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220214_050000_0030.png,selected_for_annotation
gbpusd_m15_2022_20220124_150000_0016.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220124_150000_0016.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220124_150000_0016.png,selected_for_annotation
gbpusd_m15_2022_20220107_040000_0005.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220107_040000_0005.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220107_040000_0005.png,selected_for_annotation
gbpusd_m15_2022_20220315_010000_0050.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220315_010000_0050.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220315_010000_0050.png,selected_for_annotation
gbpusd_m15_2022_20220222_110000_0036.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220222_110000_0036.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220222_110000_0036.png,selected_for_annotation
gbpusd_m15_2022_20220111_060000_0007.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220111_060000_0007.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220111_060000_0007.png,selected_for_annotation
gbpusd_m15_2022_20220106_030000_0004.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220106_030000_0004.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220106_030000_0004.png,selected_for_annotation
gbpusd_m15_2022_20220221_100000_0035.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220221_100000_0035.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220221_100000_0035.png,selected_for_annotation
gbpusd_m15_2022_20220103_000000_0001.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220103_000000_0001.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220103_000000_0001.png,selected_for_annotation
gbpusd_m15_2022_20220110_050000_0006.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220110_050000_0006.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220110_050000_0006.png,selected_for_annotation
gbpusd_m15_2022_20220304_190000_0044.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220304_190000_0044.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220304_190000_0044.png,selected_for_annotation
gbpusd_m15_2022_20220117_100000_0011.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220117_100000_0011.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220117_100000_0011.png,selected_for_annotation
gbpusd_m15_2022_20220209_020000_0027.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220209_020000_0027.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220209_020000_0027.png,selected_for_annotation
gbpusd_m15_2022_20220216_070000_0032.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220216_070000_0032.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220216_070000_0032.png,selected_for_annotation
gbpusd_m15_2022_20220224_130000_0038.png,GBPUSD,M15,2022,ai\datasets\raw\charts\GBPUSD\M15\2022\gbpusd_m15_2022_20220224_130000_0038.png,ai\datasets\annotation\samples\images\gbpusd_m15_2022_20220224_130000_0038.png,selected_for_annotation
gbpusd_m15_2023_20230119_194500_0014.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230119_194500_0014.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230119_194500_0014.png,selected_for_annotation
gbpusd_m15_2023_20230207_074500_0026.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230207_074500_0026.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230207_074500_0026.png,selected_for_annotation
gbpusd_m15_2023_20230105_094500_0004.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230105_094500_0004.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230105_094500_0004.png,selected_for_annotation
gbpusd_m15_2023_20230116_164500_0011.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230116_164500_0011.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230116_164500_0011.png,selected_for_annotation
gbpusd_m15_2023_20230206_064500_0025.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230206_064500_0025.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230206_064500_0025.png,selected_for_annotation
gbpusd_m15_2023_20230102_000000_0001.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230102_000000_0001.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230102_000000_0001.png,selected_for_annotation
gbpusd_m15_2023_20230308_034500_0046.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230308_034500_0046.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230308_034500_0046.png,selected_for_annotation
gbpusd_m15_2023_20230124_224500_0017.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230124_224500_0017.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230124_224500_0017.png,selected_for_annotation
gbpusd_m15_2023_20230213_114500_0030.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230213_114500_0030.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230213_114500_0030.png,selected_for_annotation
gbpusd_m15_2023_20230127_004500_0019.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230127_004500_0019.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230127_004500_0019.png,selected_for_annotation
gbpusd_m15_2023_20230209_094500_0028.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230209_094500_0028.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230209_094500_0028.png,selected_for_annotation
gbpusd_m15_2023_20230221_174500_0036.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230221_174500_0036.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230221_174500_0036.png,selected_for_annotation
gbpusd_m15_2023_20230215_134500_0032.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230215_134500_0032.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230215_134500_0032.png,selected_for_annotation
gbpusd_m15_2023_20230113_154500_0010.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230113_154500_0010.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230113_154500_0010.png,selected_for_annotation
gbpusd_m15_2023_20230118_184500_0013.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230118_184500_0013.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230118_184500_0013.png,selected_for_annotation
gbpusd_m15_2023_20230228_224500_0041.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230228_224500_0041.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230228_224500_0041.png,selected_for_annotation
gbpusd_m15_2023_20230314_074500_0050.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230314_074500_0050.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230314_074500_0050.png,selected_for_annotation
gbpusd_m15_2023_20230310_054500_0048.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230310_054500_0048.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230310_054500_0048.png,selected_for_annotation
gbpusd_m15_2023_20230216_144500_0033.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230216_144500_0033.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230216_144500_0033.png,selected_for_annotation
gbpusd_m15_2023_20230203_054500_0024.png,GBPUSD,M15,2023,ai\datasets\raw\charts\GBPUSD\M15\2023\gbpusd_m15_2023_20230203_054500_0024.png,ai\datasets\annotation\samples\images\gbpusd_m15_2023_20230203_054500_0024.png,selected_for_annotation
gbpusd_m15_2024_20240130_200000_0021.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240130_200000_0021.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240130_200000_0021.png,selected_for_annotation
gbpusd_m15_2024_20240105_030000_0004.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240105_030000_0004.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240105_030000_0004.png,selected_for_annotation
gbpusd_m15_2024_20240312_000000_0049.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240312_000000_0049.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240312_000000_0049.png,selected_for_annotation
gbpusd_m15_2024_20240223_130000_0038.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240223_130000_0038.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240223_130000_0038.png,selected_for_annotation
gbpusd_m15_2024_20240214_060000_0031.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240214_060000_0031.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240214_060000_0031.png,selected_for_annotation
gbpusd_m15_2024_20240216_080000_0033.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240216_080000_0033.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240216_080000_0033.png,selected_for_annotation
gbpusd_m15_2024_20240219_090000_0034.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240219_090000_0034.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240219_090000_0034.png,selected_for_annotation
gbpusd_m15_2024_20240116_100000_0011.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240116_100000_0011.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240116_100000_0011.png,selected_for_annotation
gbpusd_m15_2024_20240308_230000_0048.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240308_230000_0048.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240308_230000_0048.png,selected_for_annotation
gbpusd_m15_2024_20240305_200000_0045.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240305_200000_0045.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240305_200000_0045.png,selected_for_annotation
gbpusd_m15_2024_20240109_050000_0006.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240109_050000_0006.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240109_050000_0006.png,selected_for_annotation
gbpusd_m15_2024_20240117_110000_0012.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240117_110000_0012.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240117_110000_0012.png,selected_for_annotation
gbpusd_m15_2024_20240108_040000_0005.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240108_040000_0005.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240108_040000_0005.png,selected_for_annotation
gbpusd_m15_2024_20240307_220000_0047.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240307_220000_0047.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240307_220000_0047.png,selected_for_annotation
gbpusd_m15_2024_20240123_150000_0016.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240123_150000_0016.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240123_150000_0016.png,selected_for_annotation
gbpusd_m15_2024_20240207_010000_0026.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240207_010000_0026.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240207_010000_0026.png,selected_for_annotation
gbpusd_m15_2024_20240111_070000_0008.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240111_070000_0008.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240111_070000_0008.png,selected_for_annotation
gbpusd_m15_2024_20240221_110000_0036.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240221_110000_0036.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240221_110000_0036.png,selected_for_annotation
gbpusd_m15_2024_20240104_020000_0003.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240104_020000_0003.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240104_020000_0003.png,selected_for_annotation
gbpusd_m15_2024_20240129_190000_0020.png,GBPUSD,M15,2024,ai\datasets\raw\charts\GBPUSD\M15\2024\gbpusd_m15_2024_20240129_190000_0020.png,ai\datasets\annotation\samples\images\gbpusd_m15_2024_20240129_190000_0020.png,selected_for_annotation
gbpusd_m15_2025_20250109_060000_0006.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250109_060000_0006.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250109_060000_0006.png,selected_for_annotation
gbpusd_m15_2025_20250210_080000_0027.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250210_080000_0027.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250210_080000_0027.png,selected_for_annotation
gbpusd_m15_2025_20250305_030000_0043.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250305_030000_0043.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250305_030000_0043.png,selected_for_annotation
gbpusd_m15_2025_20250225_210000_0038.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250225_210000_0038.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250225_210000_0038.png,selected_for_annotation
gbpusd_m15_2025_20250224_200000_0037.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250224_200000_0037.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250224_200000_0037.png,selected_for_annotation
gbpusd_m15_2025_20250219_160000_0034.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250219_160000_0034.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250219_160000_0034.png,selected_for_annotation
gbpusd_m15_2025_20250131_000000_0021.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250131_000000_0021.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250131_000000_0021.png,selected_for_annotation
gbpusd_m15_2025_20250124_190000_0017.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250124_190000_0017.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250124_190000_0017.png,selected_for_annotation
gbpusd_m15_2025_20250121_160000_0014.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250121_160000_0014.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250121_160000_0014.png,selected_for_annotation
gbpusd_m15_2025_20250306_040000_0044.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250306_040000_0044.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250306_040000_0044.png,selected_for_annotation
gbpusd_m15_2025_20250123_180000_0016.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250123_180000_0016.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250123_180000_0016.png,selected_for_annotation
gbpusd_m15_2025_20250312_090000_0048.png,GBPUSD,M15,2025,ai\datasets\raw\charts\GBPUSD\M15\2025\gbpusd_m15_2025_20250312_090000_0048.png,ai\datasets\annotation\samples\images\gbpusd_m15_2025_20250312_090000_0048.png,selected_for_annotation
